date,price,volume,demand_bid,supply_bid
2024-01-21,"[3060.252963077042, 2906.0796539431026, 2858.841583495311, 2807.363782945148, 2880.848488515237, 3426.5504545289364, 8334.468223511896, 10000.0, 10000.0, 10000.0, 9771.103391355877, 7306.485151048893, 5031.989346362085, 3687.359712785581, 3667.307509867012, 4068.039888422649, 4982.958056461881, 7923.312392704762, 9257.739796858436, 9616.229722584916, 5192.265858091987, 4101.88602035504, 3352.649964992844, 3400.571708796324]","[25973.0, 26619.9, 26438.79, 26884.08, 26644.0, 30270.9, 32044.29, 31336.46, 29579.98, 32377.4, 34090.2, 32314.04, 29237.9, 26418.59, 28250.7, 28726.26, 30890.93, 28687.2, 32889.380000000005, 34801.28, 33888.15, 24606.19, 19864.51, 18367.9]","[8713.074999999999, 8333.3, 8118.55, 8095.975, 8257.875, 10705.35, 14477.525, 18897.4, 24286.175, 24434.45, 17862.8, 15296.725, 13087.675, 10697.75, 11103.075, 11556.525, 12782.725, 12734.2, 14708.6, 14851.45, 12385.85, 8962.225, 8211.125, 8125.25]","[17425.325, 19292.075, 20313.2, 20480.475, 18452.45, 12724.8, 8635.925, 7959.125, 7520.0, 8219.35, 8647.55, 8580.45, 8690.2, 9824.25, 11070.125, 10556.25, 9246.475, 7612.75, 8358.2, 8849.825, 10262.125, 10395.9, 11467.9, 14277.95]"
2024-01-22,"[2971.570975732326, 2743.7019219727613, 2580.1651626276907, 2534.517917903082, 2612.315282238142, 3648.594860060333, 8540.535544927967, 9999.999999999998, 10000.0, 10000.0, 10000.0, 9812.237900487857, 6483.627010801431, 4172.876517302777, 4383.329705421633, 6439.271925281893, 9999.999999999998, 10000.0, 10000.000000000002, 10000.0, 9742.040166320576, 5184.597393750354, 3842.9853725158073, 3353.120730986778]","[24674.8, 25045.1, 25109.5, 25247.72, 25907.2, 31259.9, 34110.38, 29697.8, 29229.1, 30587.2, 33552.58, 35969.880000000005, 34060.3, 31614.29, 33049.27, 35144.36, 33044.490000000005, 26629.8, 27602.8, 28440.28, 33550.87, 31200.81, 24878.81, 22205.6]","[8241.325, 7952.35, 7721.575, 7645.4, 8073.15, 11111.05, 16616.175, 26170.8, 33367.025, 31020.55, 25797.8, 19397.35, 15584.075, 13124.325, 13440.55, 15310.65, 18829.775, 20990.75, 22667.825, 20802.675, 16510.55, 12717.275, 10280.125, 9640.325]","[17320.5, 19270.675, 20259.15, 20449.35, 17626.975, 12172.05, 8892.875, 7424.45, 7307.275, 7646.8, 8388.15, 8992.475, 8982.075, 9954.425, 10166.725, 9422.825, 8270.675, 6657.45, 6900.7, 7110.075, 8443.325, 9296.5, 9901.025, 12239.4]"
2024-01-23,"[2906.2719754676323, 2705.1385579998405, 2524.5375719927406, 2499.4671138766494, 2571.6397052068114, 3536.3331926939954, 8991.000403938375, 10000.0, 10000.0, 10000.0, 10000.000000000002, 10000.000000000002, 6222.006320801258, 3714.636860920604, 4037.611390968737, 5509.27535719777, 9999.999999999998, 10000.0, 10000.0, 10000.0, 8974.670115234234, 4968.579159262922, 3876.463636599658, 3295.518957960222]","[25554.81, 25138.0, 25676.2, 25849.9, 26079.3, 32039.4, 30987.4, 26863.59, 26480.69, 29353.19, 33500.79, 37123.48, 34865.2, 31757.4, 31996.19, 31868.9, 29403.68, 24861.57, 28330.1, 30045.88, 33240.99, 29606.64, 24265.8, 21123.09]","[8081.075, 7754.35, 7573.025, 7480.85, 7829.825, 10833.275, 16814.15, 29828.175000000003, 35268.5, 30807.875, 24454.675, 18642.925, 15024.7, 12507.5, 13014.35, 13792.0, 17594.225, 21551.65, 21544.425, 20270.575, 14738.125, 11281.825, 9658.6, 8921.85]","[17489.6, 19066.9, 19935.8, 20098.125, 18778.45, 13067.775, 7980.85, 6715.9, 6620.175, 7338.3, 8375.2, 9280.875, 9538.95, 10323.95, 10270.05, 9239.0, 7360.474999999999, 6215.4, 7082.525, 7511.475, 8516.05, 9841.825, 10654.025, 12193.5]"
2024-01-24,"[3092.952503037493, 2818.498588447373, 2745.8324072026817, 2623.232132717252, 2776.234770161453, 3876.047226454808, 9286.45242141931, 9999.999999999998, 10000.0, 10000.0, 10000.0, 10000.0, 7186.731069723102, 4023.095817056025, 4436.067811880267, 6174.688230913112, 10000.0, 10000.000000000002, 10000.0, 10000.000000000002, 9516.41367354089, 5546.685815491781, 4168.964406467347, 3375.8106986856064]","[27819.0, 28346.8, 27950.7, 28500.59, 29655.6, 34966.8, 31629.59, 27823.87, 27535.88, 31231.38, 33172.67, 36085.990000000005, 34301.399999999994, 31864.4, 33225.01, 35809.66, 33981.4, 27325.3, 28217.59, 28718.77, 33109.2, 33093.16, 27677.5, 23090.5]","[9315.775, 8903.35, 8718.025, 8719.7, 9312.775, 12473.05, 18724.15, 32799.725, 37321.425, 31759.575, 26222.225, 19805.800000000003, 16069.75, 13588.375, 14113.775, 15333.425, 19167.275, 24144.025, 24763.375, 22740.0, 18050.6, 14272.75, 11553.25, 9573.925]","[15406.425, 17864.5, 18766.275, 18964.45, 17355.125, 12513.95, 8057.45, 6955.975, 6883.975, 7807.85, 8293.175, 9021.5, 9126.475, 10181.375, 10348.425, 9804.425, 8495.35, 6831.325, 7054.4, 7179.7, 8354.15, 9231.925, 9770.475, 11939.525]"
2024-01-25,"[2918.195459682051, 2762.992103819988, 2528.854234013256, 2520.272610810055, 2750.306339171649, 3706.30750576183, 9013.755167943198, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 6557.0778011472285, 4051.5126919509594, 3926.053124480373, 6089.900205252617, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 5780.664840780224, 4100.249745855958, 3320.67357284286]","[26221.82, 26002.7, 27233.5, 27163.6, 28883.9, 37054.2, 32426.44, 28753.39, 30722.29, 32307.78, 32670.9, 36248.7, 36348.5, 31643.89, 31272.4, 34476.54, 31343.0, 26742.4, 29527.0, 31348.59, 37232.49, 34664.35, 27901.5, 24444.4]","[8484.7, 8130.8, 7981.924999999999, 7939.125, 8943.175, 13250.775, 19122.775, 32101.65, 30758.425, 30310.875, 26931.3, 20924.55, 16008.275, 13371.925, 13159.975, 14911.375, 19658.25, 25902.25, 28902.925, 25991.275, 18712.85, 14259.375, 11515.525, 9988.325]","[15407.7, 18124.225, 19152.4, 19299.3, 18122.075, 13898.125, 8290.625, 7188.35, 7680.575, 8076.950000000001, 8167.725, 9092.175, 9885.225, 10597.725, 10633.675, 9789.2, 7835.75, 6685.6, 7381.75, 7837.15, 9374.125, 9796.875, 9919.625, 11897.525]"
2024-01-26,"[3183.373605636315, 2897.3991697500887, 2818.605048948232, 2801.555271845355, 2835.8750260561974, 3685.581673960215, 7707.172252325391, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 4103.97458938902, 3277.9460783033483, 3285.611929036643, 3518.3938252105845, 5567.821084382863, 9025.498281468048, 10000.0, 10000.0, 7885.319984340246, 4337.470712514123, 3159.011247702482, 3115.378989019243]","[25789.9, 27485.7, 28295.2, 27935.0, 28496.1, 32997.2, 34736.1, 35036.39, 33011.0, 36380.7, 39934.39, 43680.4, 33171.3, 30233.19, 28518.38, 28219.1, 30653.38, 33966.2, 39259.2, 41095.38, 42082.4, 31944.63, 23286.0, 22102.3]","[9601.0, 8886.55, 8919.275, 8819.400000000001, 9045.225, 11994.225, 16797.425, 27455.15, 29335.175000000003, 28748.925, 23744.5, 19252.9, 13640.925, 10883.05, 10456.8, 10889.925, 12513.55, 16568.075, 20322.775, 20055.8, 15003.025, 11603.675, 8443.65, 8032.7]","[14889.85, 16839.525, 17891.075, 17827.199999999997, 16722.025, 13086.25, 9780.025, 8908.1, 8401.75, 9244.175, 10132.6, 11083.35, 11744.225, 12817.9, 12614.575, 11573.425, 9643.775, 8619.1, 9854.9, 10408.45, 11379.75, 11457.6, 11506.15, 12806.125]"
2024-01-27,"[3222.270803350556, 2839.812036033212, 2801.689173391193, 2762.7260660151724, 2801.768848317007, 3255.021390074086, 8152.44987834068, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 5355.727932956007, 3945.64434422788, 4217.244883452443, 4997.94506965454, 10000.0, 10000.0, 10000.0, 10000.000000000002, 10000.0, 4778.295370194267, 3710.03115662191, 3470.527705205045]","[25568.29, 27048.38, 27560.8, 27319.78, 28092.8, 31382.5, 34341.8, 28863.4, 27678.9, 28972.16, 30787.09, 35750.69, 33274.57, 30486.2, 31875.4, 33781.0, 31500.39, 24482.09, 28425.82, 29112.66, 35393.18, 32388.4, 26216.0, 23475.3]","[9066.45, 8535.875, 8600.7, 8488.95, 8805.4, 10219.45, 15803.525, 23926.375, 25913.8, 25366.6, 21873.15, 19070.375, 14006.95, 12029.2, 12565.075, 13706.65, 15739.35, 23177.3, 28192.2, 24136.85, 17249.7, 12644.225, 10490.6, 9867.025]","[15819.125, 18615.35, 19691.05, 19930.325, 18192.65, 13417.275, 9278.175, 7267.85, 7003.725, 7263.05, 7748.775, 8989.675, 9661.1, 10613.025, 10778.9, 10016.3, 7917.1, 6184.525, 7138.475, 7310.175, 8942.8, 10624.775, 11266.45, 12760.725]"
2024-01-28,"[3232.840546082323, 2831.4635469318155, 2775.783743145533, 2674.78681653828, 2776.1003902009734, 3419.6912582994246, 5198.53980654836, 10000.0, 10000.0, 10000.0, 10000.0, 5553.498911138053, 3792.311963244658, 3335.620956421134, 3344.5943590101538, 3725.9018643474647, 6969.052298669562, 8960.716974389268, 10000.0, 10000.0, 8420.869870490711, 4707.390893912382, 3264.210964340635, 3290.491090750436]","[28768.19, 28793.9, 28849.8, 29896.7, 29952.77, 37969.5, 42144.9, 35353.47, 32837.86, 35724.29, 37158.8, 39409.22, 36726.09, 32931.1, 31876.87, 33718.5, 33718.2, 31163.89, 33717.5, 34680.58, 34979.73, 33150.9, 24061.0, 22805.4]","[10247.825, 9483.825, 9360.0, 9079.4, 9356.325, 12316.575, 14657.25, 18681.2, 20699.15, 21373.15, 17095.775, 15068.85, 13561.175, 11127.275, 10977.775, 12637.025, 13519.65, 14441.725, 16627.45, 17736.5, 14337.375, 12333.575, 9517.3, 9080.225]","[16152.875, 18677.05, 19485.925, 19880.675, 18783.2, 16332.425, 12612.05, 8990.375, 8361.475, 9083.075, 9444.45, 11116.2, 12433.4, 13058.775, 12914.175, 11851.775, 9407.375, 8057.175, 8561.375, 8802.15, 9516.95, 11212.925, 11798.175, 13966.05]"
2024-01-29,"[3090.8603114905977, 2838.258610638197, 2762.445228022171, 2724.5881204462976, 2806.5718662706, 3290.8664616271994, 7629.933217601016, 10000.0, 10000.0, 10000.0, 10000.0, 10000.000000000002, 5180.379820359907, 3651.23776885288, 3638.414914146027, 3961.2689804842894, 7423.814467429735, 10000.0, 9999.999999999998, 10000.0, 10000.0, 5169.231959650537, 3829.3482659241, 3498.4933207504832]","[27955.9, 28616.88, 28506.0, 28877.6, 29927.6, 35020.9, 40502.66, 33762.2, 29770.08, 29779.09, 31970.8, 40742.98, 38265.4, 33078.5, 33830.7, 39286.3, 39315.0, 28792.17, 30143.66, 30518.3, 36023.28, 33239.6, 29573.1, 27630.2]","[9123.3, 8767.55, 8595.925, 8585.425, 9111.425, 11268.575, 16271.825, 25482.575, 28610.675, 29540.45, 23791.35, 19604.925, 14918.55, 12261.225, 12534.125, 14620.425, 15974.675, 22420.75, 26929.2, 23385.1, 16100.775, 12954.35, 11598.35, 11034.725]","[16956.875, 19901.15, 20830.225, 20784.625, 19671.95, 15326.0, 10963.5, 8565.55, 7567.525, 7569.775, 8117.7, 10310.75, 11406.925, 12925.725, 13483.85, 13121.15, 10469.2, 7198.05, 7535.925, 7629.575, 9099.575, 10293.225, 12273.125, 14375.475]"
2024-01-30,"[3242.2695343934706, 2909.641858998224, 2801.616203988343, 2801.016586524436, 2879.404942822355, 3775.6587886262096, 8130.095279678917, 10000.0, 10000.0, 10000.0, 10000.0, 10000.000000000002, 6175.691751936727, 3959.3601925966345, 3735.647725025816, 4304.067192351969, 8115.315225160975, 10000.0, 10000.0, 10000.0, 10000.0, 5623.869140741971, 3941.151856117292, 3475.3434304286607]","[26887.08, 28203.9, 27520.2, 26735.8, 29320.9, 34380.8, 38387.77, 31622.18, 26060.16, 27498.29, 28845.4, 37523.48, 34784.19, 30642.28, 32731.8, 37325.69, 36906.04, 25077.98, 26108.89, 27344.19, 30421.25, 33114.5, 27664.2, 24429.6]","[10631.95, 9923.3, 9520.275, 9268.8, 10082.375, 12413.65, 17581.125, 31830.2, 33695.4, 29875.725, 24499.55, 19938.975, 14935.1, 12313.775, 12739.1, 14666.8, 17174.05, 22793.65, 27028.0, 23661.15, 16255.775, 13757.675, 11248.7, 10418.2]","[16045.525, 18192.325, 18743.75, 19157.05, 17073.9, 12895.95, 9844.25, 7905.549999999999, 6515.049999999999, 6874.575, 7211.35, 9380.875, 9523.775, 10929.475, 11648.675, 11648.15, 9476.475, 6269.5, 6527.225, 6836.05, 7605.325, 9719.725, 11430.875, 13364.775]"
2024-01-31,"[3375.728969177258, 3074.0998895157145, 2942.880609005118, 2901.6877594629377, 3018.519251068332, 3641.16961453131, 8209.91825172846, 10000.0, 10000.0, 10000.0, 9999.999999999998, 8630.04022470615, 4899.56674352057, 3525.495370536062, 3533.2922561887253, 3955.571316662065, 7359.826072477499, 10000.000000000002, 10000.0, 9999.999999999998, 10000.000000000002, 5645.746168194561, 4234.048410298897, 3545.088731106688]","[26642.99, 26872.6, 27508.8, 27348.8, 26840.9, 31776.9, 36640.99, 28967.09, 25183.59, 27873.19, 30587.3, 38174.3, 32360.1, 27304.09, 30894.49, 35134.3, 35597.53, 26295.19, 27241.67, 27850.800000000003, 32535.5, 32588.45, 27882.6, 25769.7]","[10094.325, 9207.45, 9045.025, 8971.725, 9280.6, 11721.925, 17669.6, 31914.7, 33872.625, 25317.525, 21367.9, 17801.15, 13671.5, 10710.975, 11588.0, 13297.75, 15875.975, 20140.875, 24704.475, 23884.0, 16192.0, 13673.15, 11707.55, 10932.225]","[17137.625, 17849.05, 18635.175, 18726.75, 17118.75, 13897.9, 9571.6, 7241.775, 6295.9, 6968.3, 7646.825, 9699.4, 9705.375, 11017.3, 11957.525, 11516.425, 9388.025, 6573.8, 6810.425, 6962.700000000001, 8133.875, 9619.125, 11443.325, 14174.0]"
2024-02-01,"[3584.122699390256, 3198.236044175321, 3071.604961607151, 3021.4356425592896, 3010.2913783631093, 3786.645972179831, 8776.944747404337, 10000.0, 10000.0, 10000.0, 10000.0, 7496.593526020544, 4420.967661087665, 3800.748062941898, 4033.716585288571, 4661.144979227248, 8002.305056658013, 10000.0, 10000.000000000002, 10000.0, 10000.0, 6549.742954709644, 4622.628744325865, 3951.098947380765]","[19614.8, 18843.1, 20941.4, 20096.2, 19293.9, 23229.19, 24832.77, 23915.59, 26144.1, 27435.58, 36038.7, 35326.51, 31604.22, 24778.09, 26952.38, 29567.58, 26764.97, 26614.49, 26787.79, 26816.99, 28019.68, 29705.22, 27856.67, 22170.6]","[8497.95, 7690.425, 7217.875, 6937.775, 7108.025, 9765.15, 14910.15, 27904.6, 30114.425, 24372.875, 18391.35, 14633.775, 10958.8, 8483.55, 9573.325, 11506.3, 13525.675, 21445.675, 25429.95, 23501.125, 15341.525, 12108.325, 9816.95, 9665.1]","[14245.25, 15936.675, 16817.6, 16895.774999999998, 14911.725, 10506.25, 6485.075, 5978.9, 6536.025, 6858.9, 9009.675, 9614.525, 10900.7, 11491.15, 11273.1, 9718.45, 7104.6, 6653.625, 6696.95, 6704.25, 7004.925, 8201.15, 9277.725, 10393.15]"
2024-02-02,"[3076.528852552045, 2913.684025790901, 2847.3925662276965, 2700.140904480219, 2608.758217964737, 3374.1997850106204, 6437.632545120341, 10000.0, 10000.0, 10000.0, 7680.930700644537, 4124.541508921293, 3912.526189965467, 3332.6867045477416, 3800.106304517927, 4200.381698362513, 6159.953455465749, 10000.000000000002, 10000.0, 10000.0, 7646.832150664256, 4631.34329113632, 3866.032200527213, 3532.0170861243573]","[21851.1, 20495.6, 20282.3, 20269.1, 18007.5, 21076.39, 25515.1, 26682.68, 29455.3, 32506.79, 33880.09, 28706.6, 25454.1, 24840.9, 24537.8, 24331.79, 24992.0, 28477.7, 28923.89, 29111.2, 30112.65, 28616.56, 24695.9, 20427.09]","[7282.049999999999, 6834.1, 6616.5, 6486.75, 5995.35, 7025.525, 10876.55, 24970.4, 23667.050000000003, 17543.675, 12852.05, 10930.425, 8992.225, 8162.824999999999, 8954.4, 9397.4, 9825.7, 16079.625, 20001.85, 19885.625, 12126.575, 9546.175, 8491.75, 8535.975]","[15858.85, 17566.4, 18727.025, 19122.225, 16950.3, 12988.375, 7726.4, 6723.475, 7416.625, 8279.5, 9411.925, 10485.825, 11677.025, 12585.025, 11554.45, 9749.525, 7514.0, 7167.425, 7253.975, 7300.8, 8060.625, 9596.4, 11411.05, 12290.55]"
2024-02-03,"[3554.0476811438043, 3462.0408916326846, 3199.0649633972885, 3083.4317493134604, 3281.276410251648, 3583.1643244552283, 7997.805853654801, 10000.0, 10000.0, 10000.000000000002, 8636.391792142384, 4917.711703330227, 3908.727299381177, 3791.599417569908, 3797.369882710913, 4261.81188964671, 7089.289425942799, 10000.0, 10000.000000000002, 9999.999999999998, 8453.663241686005, 5324.611791860011, 4125.529861343161, 3667.4333081046793]","[24593.72, 21992.24, 22104.92, 21630.2, 18304.96, 19655.47, 19580.28, 16924.38, 19030.78, 23210.07, 32971.32, 30452.58, 26666.74, 22576.1, 23567.41, 25673.0, 23211.45, 24006.45, 23854.59, 23482.87, 28767.16, 26770.06, 21876.31, 17941.239999999998]","[9317.075, 8321.95, 7844.5, 7507.15, 7441.8, 7954.975, 12367.75, 20188.575, 21559.125, 16985.925, 14009.4, 11183.975, 9596.825, 8179.45, 8507.475, 9182.175, 11162.375, 16410.775, 17171.125, 17252.25, 11433.925, 9239.2, 7853.275, 7895.625]","[15440.025, 17637.775, 18528.825, 18891.85, 16785.575, 11014.4, 5203.349999999999, 4231.1, 4757.7, 5802.525, 8668.8, 9484.85, 11297.9, 12057.2, 11588.8, 9712.325, 6759.7, 6001.625, 5963.65, 5870.725, 7556.2, 8064.025, 9656.275, 11696.5]"
2024-02-04,"[3053.853027771206, 2753.7632799441467, 2445.660932943621, 2199.8653016285007, 2458.67127288994, 2901.485382915442, 4227.193363673916, 8052.008850085364, 10000.0, 5862.772322356384, 4025.360443442906, 4002.9684552027898, 3684.548855900106, 3552.230157685631, 3450.1181987096547, 3593.429749172324, 3789.791178467601, 4985.598693927373, 5185.464624540218, 6093.571437745341, 4153.233625751288, 4153.040913556399, 3631.5084277347514, 3120.1782465483766]","[22655.84, 21914.550000000003, 20428.78, 20303.95, 20834.48, 21720.2, 27356.1, 31301.28, 27921.68, 30034.15, 29243.9, 27245.0, 22732.98, 20571.31, 20644.09, 21385.2, 20707.4, 24577.5, 27434.23, 25818.550000000003, 22852.45, 24920.41, 20793.12, 19578.47]","[7903.75, 7131.65, 6392.9, 6140.0, 6673.725, 6701.125, 10059.025, 12602.225, 12904.825, 11073.85, 9695.05, 9035.675, 7646.35, 6929.05, 6795.675, 7228.95, 8272.225, 9310.75, 8767.425, 9121.375, 6917.325, 7417.575, 7605.425, 8054.7]","[17055.625, 20333.225, 21432.45, 21985.55, 20233.0, 14367.825, 9483.85, 8640.075, 7575.725, 9702.4, 11665.7, 12051.45, 13284.3, 15789.625, 16834.45, 15850.125, 12466.35, 9838.275, 10285.55, 9481.1, 10538.5, 11301.675, 14948.6, 17218.75]"
2024-02-05,"[3078.7457498985195, 2677.239045353516, 2434.3749902886752, 2266.266266724861, 2372.0242880357564, 3006.371833229596, 6117.133528776498, 10000.0, 10000.0, 10000.0, 8471.031828440662, 4565.762545520078, 3786.64395209204, 3528.942108819477, 3489.285649950787, 3587.871905940344, 5484.950988545426, 10000.0, 9999.86594506353, 10000.000000000002, 7614.253231181321, 4930.910152912076, 3916.593681531961, 3446.629072772784]","[22639.93, 22477.64, 22365.64, 21972.53, 20171.94, 20564.8, 27269.65, 27544.96, 23093.9, 33052.69, 39713.84, 34014.66, 31777.6, 27142.2, 28142.9, 29579.1, 28041.2, 25762.18, 25727.9, 27188.84, 31442.03, 26948.82, 23634.02, 20354.45]","[7744.025, 7133.950000000001, 6770.575, 6507.175, 6375.35, 6759.0, 10326.0, 14554.175, 16321.1, 15446.85, 13800.225, 12364.775, 9929.35, 8573.375, 8886.2, 9838.125, 11907.025, 12933.025, 12463.975, 13904.325, 10917.7, 9104.85, 8571.625, 8962.525]","[18886.1, 22058.05, 23121.9, 23242.075, 21396.175000000003, 15415.15, 8537.85, 6886.25, 5873.475, 8463.175, 10750.35, 12021.25, 13872.475, 15738.675, 15654.425, 13399.2, 9029.475, 6490.55, 6572.625, 6797.225, 8458.975, 9262.0, 11133.3, 13225.875]"
2024-02-06,"[3061.957471507236, 2736.105559246646, 2487.6930470608568, 2253.3503157824257, 2447.149961386639, 3176.000335049186, 6589.34197591926, 10000.0, 10000.000000000002, 10000.0, 6563.550755061679, 3917.735004293172, 3679.755759369087, 3553.3524294444064, 3487.380540386204, 3593.117440871768, 5582.632369065288, 10000.000000000002, 10000.000000000002, 10000.0, 6381.892438258739, 4636.922492986111, 3615.840418382527, 3499.1025872018704]","[27932.53, 24798.45, 25229.46, 25390.9, 24286.93, 25118.7, 29478.33, 27973.3, 27986.2, 33972.1, 37938.49, 33658.1, 31395.8, 28627.78, 29699.870000000003, 32034.19, 32163.74, 26619.7, 28132.37, 27414.28, 27109.1, 27360.0, 24938.9, 24289.33]","[8842.699999999999, 7727.05, 7522.625, 7316.55, 7444.925, 7748.575, 11733.8, 16132.45, 15979.125, 14861.8, 12984.375, 11362.375, 9947.825, 9385.025, 9476.05, 10670.575, 12918.05, 13585.8, 13267.0, 14261.775, 10233.25, 8968.025000000001, 9006.425, 9587.175]","[19127.875, 22007.15, 23071.15, 23510.15, 21522.95, 15183.2, 8530.6, 6998.125, 7001.35, 8697.825, 10929.375, 11561.9, 13020.2, 15032.5, 15856.35, 14002.375, 9694.95, 6654.924999999999, 7083.1, 6853.575, 8056.15, 9384.65, 12780.3, 14732.225]"
2024-02-07,"[3367.4081301190254, 3066.4705957072074, 2942.721944017125, 2887.303423862796, 2937.1330981773963, 3446.806106505057, 7279.02973014192, 10000.0, 9999.999999999998, 10000.0, 6935.995841584741, 4141.140158897081, 3744.8917163952697, 3502.5796507448117, 3499.701298829036, 3686.25863656712, 6613.25239990058, 10000.0, 10000.0, 10000.0, 6637.297064550248, 4912.282046483776, 3958.804590381935, 3552.714386549976]","[23943.77, 25958.39, 26164.43, 25093.12, 24179.7, 23052.99, 28326.0, 21252.68, 19668.6, 28675.79, 34044.7, 30895.47, 29335.9, 27040.4, 27654.14, 30826.6, 31864.57, 25985.59, 23377.68, 21004.47, 24137.63, 25650.24, 26244.57, 23005.46]","[9749.25, 8791.0, 8386.35, 8034.65, 8050.925, 7961.45, 13198.45, 17012.15, 15530.125, 13585.3, 13361.9, 12227.175, 10577.025, 9144.9, 9300.6, 10112.575, 12759.025, 14474.8, 14762.925, 15407.45, 10778.775, 10104.175, 10582.625, 10456.8]","[16168.85, 18857.55, 19618.825, 19779.55, 17881.25, 12692.925, 7722.75, 5313.175, 4917.15, 7168.95, 9222.15, 10230.525, 12083.225, 14594.925, 14818.525, 12415.825, 8975.4, 6496.4, 5844.425, 5258.175, 6607.675, 7986.25, 10944.475, 13202.025]"
2024-02-08,"[3103.4472082989446, 2962.131191718532, 2802.4611919493864, 2597.868450389028, 3119.8649077510404, 3235.3695332760653, 7111.106430977874, 10000.0, 10000.0, 10000.0, 7978.159461501897, 4842.979871751108, 3779.171340611803, 3491.490283241459, 3588.4883878798973, 4080.14128380064, 3978.411343745612, 8952.16934479916, 10000.0, 10000.0, 8516.117359563264, 5290.61571742552, 3815.798981090566, 3543.816508598515]","[29261.55, 25943.71, 24561.11, 23995.7, 22553.1, 21838.82, 31472.01, 26687.9, 23035.98, 31396.87, 36225.94, 33396.0, 30143.7, 27459.61, 27310.0, 31465.01, 33476.5, 32098.86, 22313.87, 21079.8, 23175.56, 24391.87, 22454.4, 22490.51]","[9217.45, 8102.775, 7723.725, 7423.775, 7606.3, 7017.3, 11638.2, 19103.375, 18114.1, 16416.8, 14481.6, 13570.05, 10900.925, 9889.15, 9902.725, 10837.525, 12108.725, 14802.425, 17513.1, 17759.675, 11187.475, 10484.95, 9989.85, 9884.65]","[16270.875, 18547.175, 19265.075, 19477.475, 17295.775, 12381.675, 8681.2, 6671.975, 5759.0, 7849.225, 9397.3, 10181.65, 12154.325, 14897.65, 14676.95, 12036.275, 10003.725, 8084.825, 5578.475, 5269.95, 5944.5, 7059.225, 10147.9, 12422.55]"
